232.42,221.2,167.18,4.3988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1
272.41,227.98,208.43,-11.173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0
318.18,204.72,173.32,-64.289,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,1
836.65,338.02,-173.69,-98.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0
725.44,457.68,-150.48,63.366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,1,1
280.17,226.9,176.97,-53.748,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0
218.56,243.12,218.86,-14.639,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,1
506.8,416.9,118.08,199.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,1,1
213.74,245.66,238.08,-95.778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
679.37,284.99,63.895,10.761,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1
323.54,306.51,103.92,-76.896,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1
222.61,191.35,148.83,-81.155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,1
323.22,317.13,331.77,-147.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
217.97,234.61,194.65,4.0936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,1
349.32,180.78,125.86,-14.643,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,0,0,1
213.58,251.94,225.29,-134.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1
416.69,64.153,160.26,-17.331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1
477.88,378.32,148.77,-242.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1
189.76,213.77,140.47,-28.072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
284.15,269.49,253.5,-81.811,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,0,0,0
475.1,364.6,-26.187,-30.684,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0
257.96,204.73,223.83,-76.395,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1
1653.4,713.01,-924.58,-58.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,1,0
964.53,-168.25,158,-135.51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0
255.09,271.08,263.04,-109.83,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0
423.52,213.79,290.15,-154.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
298.26,266.6,247.36,9.623,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,1,1
312.74,260.08,286.22,231.51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,1,1
490.33,131.28,131.72,-81.668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
261.68,255.12,221.56,-55.236,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
302.26,200.24,192.85,-56.103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,7,1,1,0,1
250.77,205.6,207.99,-139.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,0,0
578.04,-25.227,164.65,-50.803,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
231.87,241.5,251.57,-34.88,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0
339.82,259.82,279.04,-20.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0
215.08,236.11,186.32,-72.31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
263.74,294.64,171.77,-107.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,1
388.46,161.81,163.02,-65.191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0
273.03,216.49,207.52,-115.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,2
408.92,385.28,38.373,-16.848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
194.62,224.59,103.11,23.879,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
239.9,250.5,211.8,28.738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0
425.91,426.16,6.7337,23.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1,1
532.13,-65.909,178.36,-33.296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
269.44,218.69,251.28,-31.606,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,1
336.17,114.31,158.22,-66.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,1
332.47,145.41,137.15,-56.588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,2
289.62,212.41,198.97,37.687,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
221.63,227.87,157.61,-74.846,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
903.02,279.27,-101.59,-262.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,1
170.63,193.31,161.62,11.461,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
238.49,266.64,143.58,-46.446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
507.44,91.279,228.04,127.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,1,1
242.56,185.82,133.93,-27.042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
340.74,310.4,284.77,-106.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1
279.55,234.27,248.41,-10.317,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
695.26,-116.87,213.49,-87.351,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
779.69,148.67,157.96,-44.553,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,1,1
225.11,206.37,199.2,-6.7937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
172.11,193.3,164.02,-35.248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
297.9,187.57,172.09,-25.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
341.94,260.08,115.48,-46.386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,1
221.81,205.09,199.23,-75.438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,1
307.36,97.49,195.2,-8.9239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
222.11,179.61,155.07,-65.391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1
765.86,-114.95,137.55,-13.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
291.53,250.32,201.02,9.6131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,1
295.59,265.55,248.52,-8.5456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
278.84,302.77,321.72,-171.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
260.33,220.49,201.49,-60.171,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,0,0,1
282.85,253.86,187.6,-18.545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0
566.62,372.84,342.33,86.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,1,1
270.44,306.33,177.12,-110.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
205.69,208.32,172.72,-51.978,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
220.64,242.71,227.46,-49.09,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0
193.6,213.13,150.5,-46.149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0
340.16,390.93,55.5,169.94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1,1
200.45,228.47,225.5,-54.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
627.65,475.9,-166.67,-136.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,1
275.5,308.56,297.08,-240.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
226.86,246.91,190.5,-44.013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,1
200.35,227.87,190.95,-17.827,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0
387.59,390.31,52.313,14.558,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,1,0
923.57,-196.74,217.95,-48.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,1
270.11,301.5,237.49,-121.27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
238.84,254.96,273.89,-136.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0
206.61,233.28,247,-74.432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0
255.56,253.55,160.73,-96.225,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,0,0,0
229.04,163.24,153.7,14.275,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0
456.09,160.66,269.91,-145.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,0,0
205.3,215.49,202.93,-39.895,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,1
196,222.2,167.71,-25.115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
192,205.4,142.73,-14.127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0
792.51,822.15,-495.59,-69.888,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0
344.89,353.07,49.63,55.737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,1,0
215.32,206.21,168.92,-8.449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0
251.71,264.19,213.3,16.956,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
177.06,192.01,180.53,-54.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0,0,0
262.35,301.01,297.63,-165.46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
447.47,316.41,275.54,-248.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,2
252.03,162.26,216.41,-65.005,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0
400.07,81.843,207.16,-35.908,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0
304.76,151.18,139.63,-4.8257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
240.81,264.18,150.99,-103.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,1
226.96,226.39,209.92,-54.959,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
374.54,249.73,125.2,-102.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,2
953.7,-25.285,-48.764,-25.329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,2
264.81,218.04,221.09,-8.4508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,1
271.71,288.24,143.04,42.119,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0
657.01,96.402,279.53,226.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,1,1
220.91,257.61,165.23,6.6003,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,0,1
615.79,430.93,-109.69,26.698,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,0
205.27,85.222,98.335,68.705,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
1247.9,-518.53,257.68,12.907,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0
1513.1,983.87,836.78,1507.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,1,0
194.61,211.19,32.026,92.79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
186,186.62,184.72,-41.211,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
381.28,225.19,244.68,112.59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0
401.18,332.13,-22.06,-97.003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1
337.6,112.6,235.9,-99.947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0
914.75,832.68,266.86,731.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,1,1
314.62,327.41,219.42,-93.956,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,0,1
942.24,139.24,246.32,-367.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,0,0
223.07,219.95,248.8,-73.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0
965.47,-224.21,85.065,-61.173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
2352.6,-1278.3,119.46,30.996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1
470.6,20.024,247.26,-91.526,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
189.77,212.19,187.03,-35.058,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
213.04,197.14,205.08,21.811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0
514.6,221.95,101.91,-53.781,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0
235.11,254.34,189.94,-42.936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,0,1
227.53,255.58,181.18,-49.286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
338.69,311,164.87,-140.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,1
184.41,193.07,185.76,-55.725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
295.34,273.58,153.5,-63.259,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
959.7,1157,1110.5,1671.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,1,1
388.91,414.06,-75.597,-74.919,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0
219.02,235.25,172.84,-39.587,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
235.4,266.29,263.87,-74.796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1
343.04,264.85,219.87,-88.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
271.68,213.03,271.13,-96.318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1
288.46,146.33,216.73,-101.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
234.14,270.7,194,-100.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
565.3,173.76,238.88,-20.067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1,1
660.46,192.59,4.7211,-124.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
201.41,223.18,151.35,-43.039,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0
390.24,386.08,118.07,-101.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,1
322.87,310.31,161.24,-165.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,0,1
444.5,96.983,240.56,-51.249,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0
259.72,298.04,157.47,59.624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,1,1
669.11,-159.28,162.06,-44.974,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,0,0,0
1126.8,-457.16,209.47,-13.533,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0
277.48,192.21,203.39,-92.127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,0,0
256.35,278.03,285.13,-145.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0
1025,-198.08,-3.7334,-15.048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,1
291.84,166.82,241.84,-45.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1
303.82,286.55,102.77,22.256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
793.15,-11.842,137.67,-67.734,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,1
213.07,241.82,158.19,-93.164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,2
252.04,194.78,207.99,-29.169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
184.6,208.82,184.97,-18.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,1
296.7,216.35,217.48,-18.854,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1
261.96,294.58,163.71,-19.959,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
405.12,303.27,-20.025,-11.608,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,1
363.73,205.35,124.2,-76.418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
209.38,242.64,215.68,-45.716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,2
323.17,201.57,185.39,-48.935,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,0,1
369.47,140.66,203.51,-16.782,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
216.59,251,244.63,-132.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1
783.29,316.07,-40.351,123.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1,1
258.2,302.92,160.6,-78.343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,0,0
371.4,301.63,138.33,-133.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
243.3,235.98,197.43,-62.576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0
292.92,321.63,93.893,-10.751,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0
314.18,298.18,198.8,-59.115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
225.25,140.67,193.2,7.0649,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0
530.54,474.74,114.79,-48.424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,1,1
283.76,272.04,238.32,-41.83,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1
232.23,253.19,133.27,-46.914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
222.81,231.7,187.17,-99.215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
229.22,259,245.6,-109.81,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0
305.81,266.3,213.12,-161.93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
416.52,415.62,141.83,-58.84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,1,1
194.81,202.64,172.14,-82.821,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
361.44,306.39,149.28,-73.171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,1,1,0,1
616.5,-83.441,193.18,-46.635,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,1
224.01,211.22,133.25,-46.466,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
240.49,235.91,191.3,42.916,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
288.45,313.17,166.81,-61.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,0,0
231.43,196.89,202.88,-48.045,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
446.9,160.58,221.07,-66.445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
518.99,175.65,187.46,-165.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,1
185.94,217.7,171.31,-74.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
1461.4,-773.72,256.19,-100.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,1
319.74,314.43,136.88,-44.456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
226.46,227.36,215.66,-145.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,1
247.05,265.26,230.78,-117.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,2
270.21,278.71,103.61,-50.716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
256.3,249.53,177.76,-37.81,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,0,0,1
307.84,225.01,32.066,5.3576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,0,1
217.04,246.73,263.18,-91.866,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
636.86,292.98,283.21,269.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,1,0
241.68,221.86,194.99,-98.442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,1
264.5,237.2,257.83,-3.0808,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1
316.85,327.42,130.6,-65.124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0
